:j1,1,100
:j1,2,100
:j1,3,100
:j1,4,100
:j1,5,100
:j1,6,100
:j1,7,100
:j1,8,100
:j1,9,100
:j1,10,100
:j1,11,100
:j1,12,100
:j1,13,100
:j1,14,100
:j1,15,100
:j1,16,100
:j1,17,100
:j1,18,100
:j1,19,100
:j1,20,100
:j1,21,100
:j1,22,100
:j1,23,100
:j1,24,100
