:i1,1,100
:i1,2,100
:i1,3,100
:i1,4,100
:i1,5,100
:i1,6,100
:i1,7,100
:i1,8,100
:i1,9,100
:i1,10,100
:i1,11,100
:i1,12,100
:i1,13,100
:i1,14,100
:i1,15,100
:i1,16,100
:i1,17,100
:i1,18,100
:i1,19,100
:i1,20,100
:i1,21,100
:i1,22,100
:i1,23,100
:i1,24,100
