:j1,1,200
:j1,2,200
:j1,3,200
:j1,4,200
:j1,5,200
:j1,6,200
:j1,7,200
:j1,8,200
:j1,9,200
:j1,10,200
:j1,11,200
:j1,12,200
:j1,13,200
:j1,14,200
:j1,15,200
:j1,16,200
:j1,17,200
:j1,18,200
:j1,19,200
:j1,20,200
:j1,21,200
:j1,22,200
:j1,23,200
:j1,24,200
