SimNum,Stage,Scenario,Model,Cost
44,13,2.0,EAVaR,0.2
44,14,5.0,EAVaR,0.2
44,15,2.0,EAVaR,0.2
44,16,5.0,EAVaR,0.2
44,17,3.0,EAVaR,0.8
44,18,4.0,EAVaR,0.5
44,19,2.0,EAVaR,1.7999999999999998
44,20,2.0,EAVaR,0.5
44,21,2.0,EAVaR,0.4
44,22,4.0,EAVaR,0.1
44,23,5.0,EAVaR,0.2
44,24,2.0,EAVaR,0.3
45,1,2.0,EAVaR,0.1
45,2,4.0,EAVaR,0.30000000000000004
45,3,2.0,EAVaR,0.1
45,4,3.0,EAVaR,0.2
45,5,2.0,EAVaR,0.1
45,6,2.0,EAVaR,0.4
45,7,5.0,EAVaR,0.1
45,8,2.0,EAVaR,0.6
45,9,5.0,EAVaR,0.2
45,10,3.0,EAVaR,0.0
45,11,5.0,EAVaR,0.2
45,12,4.0,EAVaR,0.1
45,13,3.0,EAVaR,0.0
45,14,4.0,EAVaR,0.1
45,15,4.0,EAVaR,0.1
45,16,5.0,EAVaR,0.2
45,17,3.0,EAVaR,0.8
45,18,4.0,EAVaR,0.5
45,19,2.0,EAVaR,1.7999999999999998
45,20,2.0,EAVaR,0.5
45,21,4.0,EAVaR,0.1
45,22,2.0,EAVaR,0.3
45,23,3.0,EAVaR,0.0
45,24,4.0,EAVaR,0.1
46,1,3.0,EAVaR,0.2
46,2,5.0,EAVaR,0.4
46,3,5.0,EAVaR,0.4
46,4,3.0,EAVaR,0.2
46,5,4.0,EAVaR,0.30000000000000004
46,6,3.0,EAVaR,0.2
46,7,4.0,EAVaR,0.0
46,8,2.0,EAVaR,0.6
46,9,5.0,EAVaR,0.2
46,10,3.0,EAVaR,0.0
46,11,3.0,EAVaR,0.0
46,12,3.0,EAVaR,0.0
46,13,5.0,EAVaR,0.2
46,14,5.0,EAVaR,0.2
46,15,3.0,EAVaR,0.0
46,16,5.0,EAVaR,0.2
46,17,3.0,EAVaR,0.8
46,18,2.0,EAVaR,1.5
46,19,5.0,EAVaR,0.0
46,20,5.0,EAVaR,0.2
46,21,3.0,EAVaR,0.0
46,22,2.0,EAVaR,0.3
46,23,3.0,EAVaR,0.0
46,24,2.0,EAVaR,0.3
47,1,5.0,EAVaR,0.4
47,2,3.0,EAVaR,0.2
47,3,3.0,EAVaR,0.2
47,4,2.0,EAVaR,0.1
47,5,4.0,EAVaR,0.30000000000000004
47,6,2.0,EAVaR,0.4
47,7,2.0,EAVaR,0.8
47,8,4.0,EAVaR,0.0
47,9,2.0,EAVaR,0.2
47,10,5.0,EAVaR,0.2
47,11,3.0,EAVaR,0.0
47,12,3.0,EAVaR,0.0
47,13,4.0,EAVaR,0.1
47,14,2.0,EAVaR,0.2
47,15,5.0,EAVaR,0.2
47,16,3.0,EAVaR,0.0
47,17,4.0,EAVaR,0.4
47,18,4.0,EAVaR,0.5
47,19,2.0,EAVaR,1.7999999999999998
47,20,3.0,EAVaR,0.0
47,21,3.0,EAVaR,0.0
47,22,2.0,EAVaR,0.3
47,23,4.0,EAVaR,0.1
47,24,3.0,EAVaR,0.0
48,1,3.0,EAVaR,0.2
48,2,5.0,EAVaR,0.4
48,3,3.0,EAVaR,0.2
48,4,4.0,EAVaR,0.30000000000000004
48,5,4.0,EAVaR,0.30000000000000004
48,6,4.0,EAVaR,0.0
48,7,4.0,EAVaR,0.0
48,8,3.0,EAVaR,0.3
48,9,5.0,EAVaR,0.2
48,10,2.0,EAVaR,0.2
48,11,3.0,EAVaR,0.0
48,12,5.0,EAVaR,0.2
48,13,2.0,EAVaR,0.2
48,14,2.0,EAVaR,0.2
48,15,5.0,EAVaR,0.2
48,16,2.0,EAVaR,0.2
48,17,5.0,EAVaR,0.0
48,18,5.0,EAVaR,0.0
48,19,3.0,EAVaR,1.2
48,20,3.0,EAVaR,0.0
48,21,5.0,EAVaR,0.2
48,22,3.0,EAVaR,0.0
48,23,5.0,EAVaR,0.2
48,24,4.0,EAVaR,0.1
49,1,3.0,EAVaR,0.2
49,2,5.0,EAVaR,0.4
49,3,2.0,EAVaR,0.1
49,4,5.0,EAVaR,0.4
49,5,3.0,EAVaR,0.2
49,6,4.0,EAVaR,0.0
49,7,4.0,EAVaR,0.0
49,8,5.0,EAVaR,0.1
49,9,4.0,EAVaR,0.1
49,10,4.0,EAVaR,0.1
49,11,4.0,EAVaR,0.1
49,12,5.0,EAVaR,0.2
49,13,2.0,EAVaR,0.2
49,14,3.0,EAVaR,0.0
49,15,5.0,EAVaR,0.2
49,16,3.0,EAVaR,0.0
49,17,5.0,EAVaR,0.0
49,18,4.0,EAVaR,0.5
49,19,5.0,EAVaR,0.0
49,20,4.0,EAVaR,0.1
49,21,3.0,EAVaR,0.0
49,22,2.0,EAVaR,0.3
49,23,2.0,EAVaR,0.3
49,24,3.0,EAVaR,0.0
50,1,3.0,EAVaR,0.2
50,2,3.0,EAVaR,0.2
50,3,5.0,EAVaR,0.4
50,4,5.0,EAVaR,0.4
50,5,5.0,EAVaR,0.4
50,6,3.0,EAVaR,0.2
50,7,4.0,EAVaR,0.0
50,8,3.0,EAVaR,0.3
50,9,2.0,EAVaR,0.2
50,10,4.0,EAVaR,0.1
50,11,3.0,EAVaR,0.0
50,12,5.0,EAVaR,0.2
50,13,5.0,EAVaR,0.2
50,14,2.0,EAVaR,0.2
50,15,2.0,EAVaR,0.2
50,16,5.0,EAVaR,0.2
50,17,4.0,EAVaR,0.4
50,18,3.0,EAVaR,1.0
50,19,5.0,EAVaR,0.0
50,20,4.0,EAVaR,0.1
50,21,5.0,EAVaR,0.2
50,22,3.0,EAVaR,0.0
50,23,5.0,EAVaR,0.2
50,24,2.0,EAVaR,0.3
51,1,4.0,EAVaR,0.30000000000000004
51,2,5.0,EAVaR,0.4
51,3,3.0,EAVaR,0.2
51,4,5.0,EAVaR,0.4
51,5,2.0,EAVaR,0.1
51,6,5.0,EAVaR,0.1
51,7,5.0,EAVaR,0.1
51,8,5.0,EAVaR,0.1
51,9,4.0,EAVaR,0.1
51,10,4.0,EAVaR,0.1
51,11,5.0,EAVaR,0.2
51,12,3.0,EAVaR,0.0
51,13,3.0,EAVaR,0.0
51,14,3.0,EAVaR,0.0
51,15,3.0,EAVaR,0.0
51,16,5.0,EAVaR,0.2
51,17,5.0,EAVaR,0.0
51,18,3.0,EAVaR,1.0
51,19,4.0,EAVaR,0.6
51,20,4.0,EAVaR,0.1
51,21,3.0,EAVaR,0.0
51,22,5.0,EAVaR,0.2
51,23,5.0,EAVaR,0.2
51,24,3.0,EAVaR,0.0
52,1,5.0,EAVaR,0.4
52,2,4.0,EAVaR,0.30000000000000004
52,3,4.0,EAVaR,0.30000000000000004
52,4,2.0,EAVaR,0.1
52,5,2.0,EAVaR,0.1
52,6,4.0,EAVaR,0.0
52,7,5.0,EAVaR,0.1
52,8,2.0,EAVaR,0.6
52,9,3.0,EAVaR,0.0
52,10,5.0,EAVaR,0.2
52,11,2.0,EAVaR,0.3
52,12,5.0,EAVaR,0.2
52,13,3.0,EAVaR,0.0
52,14,3.0,EAVaR,0.0
52,15,2.0,EAVaR,0.2
52,16,4.0,EAVaR,0.1
52,17,4.0,EAVaR,0.4
52,18,5.0,EAVaR,0.0
52,19,5.0,EAVaR,0.0
52,20,3.0,EAVaR,0.0
52,21,3.0,EAVaR,0.0
52,22,2.0,EAVaR,0.3
52,23,3.0,EAVaR,0.0
52,24,3.0,EAVaR,0.0
53,1,3.0,EAVaR,0.2
53,2,4.0,EAVaR,0.30000000000000004
53,3,5.0,EAVaR,0.4
53,4,4.0,EAVaR,0.30000000000000004
53,5,4.0,EAVaR,0.30000000000000004
53,6,3.0,EAVaR,0.2
53,7,2.0,EAVaR,0.8
53,8,5.0,EAVaR,0.1
53,9,3.0,EAVaR,0.0
53,10,5.0,EAVaR,0.2
53,11,2.0,EAVaR,0.3
53,12,5.0,EAVaR,0.2
53,13,3.0,EAVaR,0.0
53,14,4.0,EAVaR,0.1
53,15,5.0,EAVaR,0.2
53,16,3.0,EAVaR,0.0
53,17,3.0,EAVaR,0.8
53,18,4.0,EAVaR,0.5
53,19,2.0,EAVaR,1.7999999999999998
53,20,3.0,EAVaR,0.0
53,21,4.0,EAVaR,0.1
53,22,3.0,EAVaR,0.0
53,23,3.0,EAVaR,0.0
53,24,3.0,EAVaR,0.0
54,1,4.0,EAVaR,0.30000000000000004
54,2,4.0,EAVaR,0.30000000000000004
54,3,4.0,EAVaR,0.30000000000000004
54,4,3.0,EAVaR,0.2
54,5,4.0,EAVaR,0.30000000000000004
54,6,2.0,EAVaR,0.4
54,7,5.0,EAVaR,0.1
54,8,2.0,EAVaR,0.6
54,9,3.0,EAVaR,0.0
54,10,5.0,EAVaR,0.2
54,11,2.0,EAVaR,0.3
54,12,2.0,EAVaR,0.3
54,13,3.0,EAVaR,0.0
54,14,2.0,EAVaR,0.2
54,15,2.0,EAVaR,0.2
54,16,2.0,EAVaR,0.2
54,17,4.0,EAVaR,0.4
54,18,2.0,EAVaR,1.5
54,19,2.0,EAVaR,1.7999999999999998
54,20,5.0,EAVaR,0.2
54,21,2.0,EAVaR,0.4
54,22,3.0,EAVaR,0.0
54,23,4.0,EAVaR,0.1
54,24,3.0,EAVaR,0.0
55,1,3.0,EAVaR,0.2
55,2,3.0,EAVaR,0.2
55,3,4.0,EAVaR,0.30000000000000004
55,4,3.0,EAVaR,0.2
55,5,4.0,EAVaR,0.30000000000000004
55,6,2.0,EAVaR,0.4
55,7,3.0,EAVaR,0.4
55,8,2.0,EAVaR,0.6
55,9,5.0,EAVaR,0.2
55,10,2.0,EAVaR,0.2
55,11,5.0,EAVaR,0.2
55,12,5.0,EAVaR,0.2
55,13,3.0,EAVaR,0.0
55,14,5.0,EAVaR,0.2
55,15,2.0,EAVaR,0.2
55,16,5.0,EAVaR,0.2
55,17,3.0,EAVaR,0.8
55,18,3.0,EAVaR,1.0
55,19,3.0,EAVaR,1.2
55,20,2.0,EAVaR,0.5
55,21,5.0,EAVaR,0.2
55,22,5.0,EAVaR,0.2
55,23,3.0,EAVaR,0.0
55,24,5.0,EAVaR,0.2
56,1,5.0,EAVaR,0.4
56,2,3.0,EAVaR,0.2
56,3,4.0,EAVaR,0.30000000000000004
56,4,5.0,EAVaR,0.4
56,5,3.0,EAVaR,0.2
56,6,2.0,EAVaR,0.4
56,7,5.0,EAVaR,0.1
56,8,3.0,EAVaR,0.3
56,9,3.0,EAVaR,0.0
56,10,3.0,EAVaR,0.0
56,11,4.0,EAVaR,0.1
56,12,3.0,EAVaR,0.0
56,13,4.0,EAVaR,0.1
56,14,5.0,EAVaR,0.2
56,15,4.0,EAVaR,0.1
56,16,3.0,EAVaR,0.0
56,17,2.0,EAVaR,1.2000000000000002
56,18,5.0,EAVaR,0.0
56,19,2.0,EAVaR,1.7999999999999998
56,20,2.0,EAVaR,0.5
56,21,5.0,EAVaR,0.2
56,22,4.0,EAVaR,0.1
56,23,3.0,EAVaR,0.0
56,24,2.0,EAVaR,0.3
57,1,2.0,EAVaR,0.1
57,2,2.0,EAVaR,0.1
57,3,5.0,EAVaR,0.4
57,4,2.0,EAVaR,0.1
57,5,3.0,EAVaR,0.2
57,6,5.0,EAVaR,0.1
57,7,3.0,EAVaR,0.4
57,8,5.0,EAVaR,0.1
57,9,4.0,EAVaR,0.1
57,10,4.0,EAVaR,0.1
57,11,4.0,EAVaR,0.1
57,12,5.0,EAVaR,0.2
57,13,5.0,EAVaR,0.2
57,14,5.0,EAVaR,0.2
57,15,3.0,EAVaR,0.0
57,16,5.0,EAVaR,0.2
57,17,2.0,EAVaR,1.2000000000000002
57,18,2.0,EAVaR,1.5
57,19,5.0,EAVaR,0.0
57,20,2.0,EAVaR,0.5
57,21,2.0,EAVaR,0.4
57,22,4.0,EAVaR,0.1
57,23,2.0,EAVaR,0.3
57,24,3.0,EAVaR,0.0
58,1,3.0,EAVaR,0.2
58,2,2.0,EAVaR,0.1
58,3,3.0,EAVaR,0.2
58,4,2.0,EAVaR,0.1
58,5,5.0,EAVaR,0.4
58,6,4.0,EAVaR,0.0
58,7,3.0,EAVaR,0.4
58,8,4.0,EAVaR,0.0
58,9,5.0,EAVaR,0.2
58,10,5.0,EAVaR,0.2
58,11,5.0,EAVaR,0.2
58,12,2.0,EAVaR,0.3
58,13,2.0,EAVaR,0.2
58,14,4.0,EAVaR,0.1
58,15,3.0,EAVaR,0.0
58,16,5.0,EAVaR,0.2
58,17,5.0,EAVaR,0.0
58,18,3.0,EAVaR,1.0
58,19,2.0,EAVaR,1.7999999999999998
58,20,3.0,EAVaR,0.0
58,21,5.0,EAVaR,0.2
58,22,4.0,EAVaR,0.1
58,23,5.0,EAVaR,0.2
58,24,5.0,EAVaR,0.2
59,1,3.0,EAVaR,0.2
59,2,2.0,EAVaR,0.1
59,3,4.0,EAVaR,0.30000000000000004
59,4,2.0,EAVaR,0.1
59,5,2.0,EAVaR,0.1
59,6,4.0,EAVaR,0.0
59,7,2.0,EAVaR,0.8
59,8,2.0,EAVaR,0.6
59,9,3.0,EAVaR,0.0
59,10,5.0,EAVaR,0.2
59,11,4.0,EAVaR,0.1
59,12,2.0,EAVaR,0.3
59,13,3.0,EAVaR,0.0
59,14,5.0,EAVaR,0.2
59,15,2.0,EAVaR,0.2
59,16,3.0,EAVaR,0.0
59,17,3.0,EAVaR,0.8
59,18,4.0,EAVaR,0.5
59,19,4.0,EAVaR,0.6
59,20,2.0,EAVaR,0.5
59,21,3.0,EAVaR,0.0
59,22,3.0,EAVaR,0.0
59,23,5.0,EAVaR,0.2
59,24,2.0,EAVaR,0.3
60,1,5.0,EAVaR,0.4
60,2,3.0,EAVaR,0.2
60,3,5.0,EAVaR,0.4
60,4,4.0,EAVaR,0.30000000000000004
60,5,4.0,EAVaR,0.30000000000000004
60,6,5.0,EAVaR,0.1
60,7,2.0,EAVaR,0.8
60,8,4.0,EAVaR,0.0
60,9,3.0,EAVaR,0.0
60,10,4.0,EAVaR,0.1
60,11,3.0,EAVaR,0.0
60,12,4.0,EAVaR,0.1
60,13,4.0,EAVaR,0.1
60,14,5.0,EAVaR,0.2
60,15,2.0,EAVaR,0.2
60,16,2.0,EAVaR,0.2
60,17,2.0,EAVaR,1.2000000000000002
60,18,5.0,EAVaR,0.0
60,19,3.0,EAVaR,1.2
60,20,2.0,EAVaR,0.5
60,21,2.0,EAVaR,0.4
60,22,5.0,EAVaR,0.2
60,23,5.0,EAVaR,0.2
60,24,4.0,EAVaR,0.1
61,1,3.0,EAVaR,0.2
61,2,2.0,EAVaR,0.1
61,3,2.0,EAVaR,0.1
61,4,4.0,EAVaR,0.30000000000000004
61,5,4.0,EAVaR,0.30000000000000004
61,6,5.0,EAVaR,0.1
61,7,4.0,EAVaR,0.0
61,8,4.0,EAVaR,0.0
61,9,4.0,EAVaR,0.1
61,10,5.0,EAVaR,0.2
61,11,5.0,EAVaR,0.2
61,12,4.0,EAVaR,0.1
61,13,5.0,EAVaR,0.2
61,14,2.0,EAVaR,0.2
61,15,4.0,EAVaR,0.1
61,16,4.0,EAVaR,0.1
61,17,2.0,EAVaR,1.2000000000000002
61,18,2.0,EAVaR,1.5
61,19,3.0,EAVaR,1.2
61,20,2.0,EAVaR,0.5
61,21,3.0,EAVaR,0.0
61,22,3.0,EAVaR,0.0
61,23,5.0,EAVaR,0.2
61,24,5.0,EAVaR,0.2
62,1,4.0,EAVaR,0.30000000000000004
62,2,3.0,EAVaR,0.2
62,3,5.0,EAVaR,0.4
62,4,3.0,EAVaR,0.2
62,5,4.0,EAVaR,0.30000000000000004
62,6,3.0,EAVaR,0.2
62,7,2.0,EAVaR,0.8
62,8,5.0,EAVaR,0.1
62,9,3.0,EAVaR,0.0
62,10,4.0,EAVaR,0.1
62,11,4.0,EAVaR,0.1
62,12,4.0,EAVaR,0.1
62,13,3.0,EAVaR,0.0
62,14,5.0,EAVaR,0.2
62,15,4.0,EAVaR,0.1
62,16,5.0,EAVaR,0.2
62,17,2.0,EAVaR,1.2000000000000002
62,18,3.0,EAVaR,1.0
62,19,3.0,EAVaR,1.2
62,20,3.0,EAVaR,0.0
62,21,2.0,EAVaR,0.4
62,22,3.0,EAVaR,0.0
62,23,3.0,EAVaR,0.0
62,24,4.0,EAVaR,0.1
63,1,2.0,EAVaR,0.1
63,2,2.0,EAVaR,0.1
63,3,5.0,EAVaR,0.4
63,4,5.0,EAVaR,0.4
63,5,2.0,EAVaR,0.1
63,6,3.0,EAVaR,0.2
63,7,5.0,EAVaR,0.1
63,8,3.0,EAVaR,0.3
63,9,4.0,EAVaR,0.1
63,10,4.0,EAVaR,0.1
63,11,4.0,EAVaR,0.1
63,12,5.0,EAVaR,0.2
63,13,3.0,EAVaR,0.0
63,14,3.0,EAVaR,0.0
63,15,5.0,EAVaR,0.2
63,16,4.0,EAVaR,0.1
63,17,5.0,EAVaR,0.0
63,18,2.0,EAVaR,1.5
63,19,5.0,EAVaR,0.0
63,20,5.0,EAVaR,0.2
63,21,4.0,EAVaR,0.1
63,22,3.0,EAVaR,0.0
63,23,5.0,EAVaR,0.2
63,24,5.0,EAVaR,0.2
64,1,4.0,EAVaR,0.30000000000000004
64,2,2.0,EAVaR,0.1
64,3,4.0,EAVaR,0.30000000000000004
64,4,4.0,EAVaR,0.30000000000000004
64,5,2.0,EAVaR,0.1
64,6,5.0,EAVaR,0.1
64,7,5.0,EAVaR,0.1
64,8,4.0,EAVaR,0.0
64,9,4.0,EAVaR,0.1
64,10,2.0,EAVaR,0.2
64,11,5.0,EAVaR,0.2
64,12,3.0,EAVaR,0.0
64,13,3.0,EAVaR,0.0
64,14,3.0,EAVaR,0.0
64,15,4.0,EAVaR,0.1
64,16,3.0,EAVaR,0.0
64,17,2.0,EAVaR,1.2000000000000002
64,18,2.0,EAVaR,1.5
64,19,2.0,EAVaR,1.7999999999999998
64,20,5.0,EAVaR,0.2
64,21,5.0,EAVaR,0.2
64,22,5.0,EAVaR,0.2
64,23,4.0,EAVaR,0.1
64,24,2.0,EAVaR,0.3
65,1,5.0,EAVaR,0.4
65,2,3.0,EAVaR,0.2
65,3,2.0,EAVaR,0.1
65,4,2.0,EAVaR,0.1
65,5,4.0,EAVaR,0.30000000000000004
65,6,5.0,EAVaR,0.1
65,7,5.0,EAVaR,0.1
65,8,2.0,EAVaR,0.6
65,9,5.0,EAVaR,0.2
65,10,2.0,EAVaR,0.2
65,11,2.0,EAVaR,0.3
65,12,2.0,EAVaR,0.3
65,13,5.0,EAVaR,0.2
65,14,3.0,EAVaR,0.0
65,15,2.0,EAVaR,0.2
65,16,5.0,EAVaR,0.2
65,17,5.0,EAVaR,0.0
65,18,2.0,EAVaR,1.5
65,19,4.0,EAVaR,0.6
65,20,4.0,EAVaR,0.1
65,21,4.0,EAVaR,0.1
65,22,5.0,EAVaR,0.2
65,23,5.0,EAVaR,0.2
65,24,2.0,EAVaR,0.3
66,1,5.0,EAVaR,0.4
66,2,4.0,EAVaR,0.30000000000000004
66,3,3.0,EAVaR,0.2
66,4,5.0,EAVaR,0.4
66,5,5.0,EAVaR,0.4
66,6,2.0,EAVaR,0.4
66,7,2.0,EAVaR,0.8
66,8,5.0,EAVaR,0.1
66,9,2.0,EAVaR,0.2
66,10,5.0,EAVaR,0.2
66,11,5.0,EAVaR,0.2
66,12,2.0,EAVaR,0.3
66,13,4.0,EAVaR,0.1
66,14,2.0,EAVaR,0.2
66,15,2.0,EAVaR,0.2
66,16,5.0,EAVaR,0.2
66,17,2.0,EAVaR,1.2000000000000002
66,18,5.0,EAVaR,0.0
66,19,5.0,EAVaR,0.0
66,20,4.0,EAVaR,0.1
66,21,4.0,EAVaR,0.1
66,22,4.0,EAVaR,0.1
66,23,3.0,EAVaR,0.0
66,24,3.0,EAVaR,0.0
67,1,3.0,EAVaR,0.2
67,2,4.0,EAVaR,0.30000000000000004
67,3,2.0,EAVaR,0.1
67,4,5.0,EAVaR,0.4
67,5,4.0,EAVaR,0.30000000000000004
67,6,3.0,EAVaR,0.2
67,7,2.0,EAVaR,0.8
67,8,3.0,EAVaR,0.3
67,9,5.0,EAVaR,0.2
67,10,4.0,EAVaR,0.1
67,11,4.0,EAVaR,0.1
67,12,3.0,EAVaR,0.0
67,13,2.0,EAVaR,0.2
67,14,3.0,EAVaR,0.0
67,15,5.0,EAVaR,0.2
67,16,4.0,EAVaR,0.1
67,17,3.0,EAVaR,0.8
67,18,2.0,EAVaR,1.5
67,19,5.0,EAVaR,0.0
67,20,3.0,EAVaR,0.0
67,21,5.0,EAVaR,0.2
67,22,3.0,EAVaR,0.0
67,23,4.0,EAVaR,0.1
67,24,3.0,EAVaR,0.0
68,1,4.0,EAVaR,0.30000000000000004
68,2,2.0,EAVaR,0.1
68,3,3.0,EAVaR,0.2
68,4,5.0,EAVaR,0.4
68,5,2.0,EAVaR,0.1
68,6,3.0,EAVaR,0.2
68,7,5.0,EAVaR,0.1
68,8,2.0,EAVaR,0.6
68,9,3.0,EAVaR,0.0
68,10,2.0,EAVaR,0.2
68,11,4.0,EAVaR,0.1
68,12,5.0,EAVaR,0.2
68,13,5.0,EAVaR,0.2
68,14,3.0,EAVaR,0.0
68,15,4.0,EAVaR,0.1
68,16,4.0,EAVaR,0.1
68,17,5.0,EAVaR,0.0
68,18,5.0,EAVaR,0.0
68,19,3.0,EAVaR,1.2
68,20,4.0,EAVaR,0.1
68,21,3.0,EAVaR,0.0
68,22,5.0,EAVaR,0.2
68,23,5.0,EAVaR,0.2
68,24,2.0,EAVaR,0.3
69,1,2.0,EAVaR,0.1
69,2,3.0,EAVaR,0.2
69,3,3.0,EAVaR,0.2
69,4,5.0,EAVaR,0.4
69,5,2.0,EAVaR,0.1
69,6,4.0,EAVaR,0.0
69,7,5.0,EAVaR,0.1
69,8,5.0,EAVaR,0.1
69,9,3.0,EAVaR,0.0
69,10,4.0,EAVaR,0.1
69,11,2.0,EAVaR,0.3
69,12,2.0,EAVaR,0.3
69,13,2.0,EAVaR,0.2
69,14,3.0,EAVaR,0.0
69,15,2.0,EAVaR,0.2
69,16,4.0,EAVaR,0.1
69,17,4.0,EAVaR,0.4
69,18,2.0,EAVaR,1.5
69,19,2.0,EAVaR,1.7999999999999998
69,20,4.0,EAVaR,0.1
69,21,5.0,EAVaR,0.2
69,22,3.0,EAVaR,0.0
69,23,2.0,EAVaR,0.3
69,24,3.0,EAVaR,0.0
70,1,4.0,EAVaR,0.30000000000000004
70,2,4.0,EAVaR,0.30000000000000004
70,3,3.0,EAVaR,0.2
70,4,3.0,EAVaR,0.2
70,5,3.0,EAVaR,0.2
70,6,2.0,EAVaR,0.4
70,7,5.0,EAVaR,0.1
70,8,2.0,EAVaR,0.6
70,9,5.0,EAVaR,0.2
70,10,4.0,EAVaR,0.1
70,11,4.0,EAVaR,0.1
70,12,4.0,EAVaR,0.1
70,13,5.0,EAVaR,0.2
70,14,5.0,EAVaR,0.2
70,15,5.0,EAVaR,0.2
70,16,3.0,EAVaR,0.0
70,17,2.0,EAVaR,1.2000000000000002
70,18,2.0,EAVaR,1.5
70,19,5.0,EAVaR,0.0
70,20,3.0,EAVaR,0.0
70,21,2.0,EAVaR,0.4
70,22,5.0,EAVaR,0.2
70,23,5.0,EAVaR,0.2
70,24,2.0,EAVaR,0.3
71,1,3.0,EAVaR,0.2
71,2,5.0,EAVaR,0.4
71,3,4.0,EAVaR,0.30000000000000004
71,4,3.0,EAVaR,0.2
71,5,5.0,EAVaR,0.4
71,6,5.0,EAVaR,0.1
71,7,5.0,EAVaR,0.1
71,8,5.0,EAVaR,0.1
71,9,5.0,EAVaR,0.2
71,10,4.0,EAVaR,0.1
71,11,4.0,EAVaR,0.1
71,12,2.0,EAVaR,0.3
71,13,2.0,EAVaR,0.2
71,14,5.0,EAVaR,0.2
71,15,2.0,EAVaR,0.2
71,16,5.0,EAVaR,0.2
71,17,2.0,EAVaR,1.2000000000000002
71,18,4.0,EAVaR,0.5
71,19,5.0,EAVaR,0.0
71,20,3.0,EAVaR,0.0
71,21,5.0,EAVaR,0.2
71,22,3.0,EAVaR,0.0
71,23,2.0,EAVaR,0.3
71,24,3.0,EAVaR,0.0
72,1,5.0,EAVaR,0.4
72,2,3.0,EAVaR,0.2
72,3,4.0,EAVaR,0.30000000000000004
72,4,5.0,EAVaR,0.4
72,5,2.0,EAVaR,0.1
72,6,5.0,EAVaR,0.1
72,7,5.0,EAVaR,0.1
72,8,5.0,EAVaR,0.1
72,9,3.0,EAVaR,0.0
72,10,5.0,EAVaR,0.2
72,11,2.0,EAVaR,0.3
72,12,3.0,EAVaR,0.0
72,13,3.0,EAVaR,0.0
72,14,5.0,EAVaR,0.2
72,15,4.0,EAVaR,0.1
72,16,3.0,EAVaR,0.0
72,17,4.0,EAVaR,0.4
72,18,5.0,EAVaR,0.0
72,19,5.0,EAVaR,0.0
72,20,3.0,EAVaR,0.0
72,21,3.0,EAVaR,0.0
72,22,5.0,EAVaR,0.2
72,23,5.0,EAVaR,0.2
72,24,5.0,EAVaR,0.2
73,1,4.0,EAVaR,0.30000000000000004
73,2,5.0,EAVaR,0.4
73,3,3.0,EAVaR,0.2
73,4,2.0,EAVaR,0.1
73,5,2.0,EAVaR,0.1
73,6,3.0,EAVaR,0.2
73,7,4.0,EAVaR,0.0
73,8,4.0,EAVaR,0.0
73,9,3.0,EAVaR,0.0
73,10,4.0,EAVaR,0.1
73,11,2.0,EAVaR,0.3
73,12,3.0,EAVaR,0.0
73,13,3.0,EAVaR,0.0
73,14,3.0,EAVaR,0.0
73,15,4.0,EAVaR,0.1
73,16,3.0,EAVaR,0.0
73,17,2.0,EAVaR,1.2000000000000002
73,18,5.0,EAVaR,0.0
73,19,2.0,EAVaR,1.7999999999999998
73,20,3.0,EAVaR,0.0
73,21,3.0,EAVaR,0.0
73,22,3.0,EAVaR,0.0
73,23,4.0,EAVaR,0.1
73,24,5.0,EAVaR,0.2
74,1,4.0,EAVaR,0.30000000000000004
74,2,4.0,EAVaR,0.30000000000000004
74,3,4.0,EAVaR,0.30000000000000004
74,4,2.0,EAVaR,0.1
74,5,5.0,EAVaR,0.4
74,6,4.0,EAVaR,0.0
74,7,3.0,EAVaR,0.4
74,8,3.0,EAVaR,0.3
74,9,2.0,EAVaR,0.2
74,10,5.0,EAVaR,0.2
74,11,2.0,EAVaR,0.3
74,12,3.0,EAVaR,0.0
74,13,3.0,EAVaR,0.0
74,14,4.0,EAVaR,0.1
74,15,5.0,EAVaR,0.2
74,16,4.0,EAVaR,0.1
74,17,2.0,EAVaR,1.2000000000000002
74,18,5.0,EAVaR,0.0
74,19,3.0,EAVaR,1.2
74,20,4.0,EAVaR,0.1
74,21,4.0,EAVaR,0.1
74,22,4.0,EAVaR,0.1
74,23,2.0,EAVaR,0.3
74,24,4.0,EAVaR,0.1
75,1,2.0,EAVaR,0.1
75,2,2.0,EAVaR,0.1
75,3,4.0,EAVaR,0.30000000000000004
75,4,5.0,EAVaR,0.4
75,5,4.0,EAVaR,0.30000000000000004
75,6,5.0,EAVaR,0.1
75,7,3.0,EAVaR,0.4
75,8,2.0,EAVaR,0.6
75,9,4.0,EAVaR,0.1
75,10,5.0,EAVaR,0.2
75,11,3.0,EAVaR,0.0
75,12,5.0,EAVaR,0.2
75,13,4.0,EAVaR,0.1
75,14,3.0,EAVaR,0.0
75,15,2.0,EAVaR,0.2
75,16,3.0,EAVaR,0.0
75,17,4.0,EAVaR,0.4
75,18,4.0,EAVaR,0.5
75,19,2.0,EAVaR,1.7999999999999998
75,20,5.0,EAVaR,0.2
75,21,4.0,EAVaR,0.1
75,22,3.0,EAVaR,0.0
75,23,3.0,EAVaR,0.0
75,24,2.0,EAVaR,0.3
76,1,3.0,EAVaR,0.2
76,2,5.0,EAVaR,0.4
