SimNum,Stage,Scenario,Model,Cost
91,23,3.0,Expected,0.0
91,24,3.0,Expected,0.0
92,1,4.0,Expected,0.30000000000000004
92,2,2.0,Expected,0.1
92,3,3.0,Expected,0.2
92,4,3.0,Expected,0.2
92,5,3.0,Expected,0.2
92,6,3.0,Expected,0.2
92,7,2.0,Expected,0.8
92,8,2.0,Expected,0.6
92,9,5.0,Expected,0.2
92,10,2.0,Expected,0.2
92,11,3.0,Expected,0.0
92,12,3.0,Expected,0.0
92,13,4.0,Expected,0.1
92,14,5.0,Expected,0.2
92,15,3.0,Expected,0.0
92,16,3.0,Expected,0.0
92,17,2.0,Expected,1.2000000000000002
92,18,2.0,Expected,1.5
92,19,5.0,Expected,0.0
92,20,5.0,Expected,0.2
92,21,5.0,Expected,0.2
92,22,4.0,Expected,0.1
92,23,5.0,Expected,0.2
92,24,2.0,Expected,0.3
93,1,5.0,Expected,0.4
93,2,2.0,Expected,0.1
93,3,4.0,Expected,0.30000000000000004
93,4,4.0,Expected,0.30000000000000004
93,5,4.0,Expected,0.30000000000000004
93,6,4.0,Expected,0.0
93,7,2.0,Expected,0.8
93,8,5.0,Expected,0.1
93,9,2.0,Expected,0.2
93,10,4.0,Expected,0.1
93,11,3.0,Expected,0.0
93,12,3.0,Expected,0.0
93,13,5.0,Expected,0.2
93,14,2.0,Expected,0.2
93,15,4.0,Expected,0.1
93,16,5.0,Expected,0.2
93,17,3.0,Expected,0.8
93,18,4.0,Expected,0.5
93,19,4.0,Expected,0.6
93,20,3.0,Expected,0.0
93,21,4.0,Expected,0.1
93,22,5.0,Expected,0.2
93,23,3.0,Expected,0.0
93,24,2.0,Expected,0.3
94,1,3.0,Expected,0.2
94,2,4.0,Expected,0.30000000000000004
94,3,3.0,Expected,0.2
94,4,5.0,Expected,0.4
94,5,5.0,Expected,0.4
94,6,2.0,Expected,0.4
94,7,2.0,Expected,0.8
94,8,2.0,Expected,0.6
94,9,5.0,Expected,0.2
94,10,5.0,Expected,0.2
94,11,2.0,Expected,0.3
94,12,5.0,Expected,0.2
94,13,2.0,Expected,0.2
94,14,5.0,Expected,0.2
94,15,5.0,Expected,0.2
94,16,3.0,Expected,0.0
94,17,2.0,Expected,1.2000000000000002
94,18,2.0,Expected,1.5
94,19,3.0,Expected,1.2
94,20,3.0,Expected,0.0
94,21,5.0,Expected,0.2
94,22,2.0,Expected,0.3
94,23,3.0,Expected,0.0
94,24,3.0,Expected,0.0
95,1,3.0,Expected,0.2
95,2,2.0,Expected,0.1
95,3,4.0,Expected,0.30000000000000004
95,4,5.0,Expected,0.4
95,5,3.0,Expected,0.2
95,6,2.0,Expected,0.4
95,7,4.0,Expected,0.0
95,8,4.0,Expected,0.0
95,9,5.0,Expected,0.2
95,10,5.0,Expected,0.2
95,11,2.0,Expected,0.3
95,12,4.0,Expected,0.1
95,13,4.0,Expected,0.1
95,14,2.0,Expected,0.2
95,15,5.0,Expected,0.2
95,16,2.0,Expected,0.2
95,17,4.0,Expected,0.4
95,18,5.0,Expected,0.0
95,19,5.0,Expected,0.0
95,20,3.0,Expected,0.0
95,21,2.0,Expected,0.4
95,22,3.0,Expected,0.0
95,23,5.0,Expected,0.2
95,24,4.0,Expected,0.1
96,1,4.0,Expected,0.30000000000000004
96,2,4.0,Expected,0.30000000000000004
96,3,3.0,Expected,0.2
96,4,2.0,Expected,0.1
96,5,2.0,Expected,0.1
96,6,3.0,Expected,0.2
96,7,4.0,Expected,0.0
96,8,2.0,Expected,0.6
96,9,4.0,Expected,0.1
96,10,5.0,Expected,0.2
96,11,5.0,Expected,0.2
96,12,5.0,Expected,0.2
96,13,5.0,Expected,0.2
96,14,4.0,Expected,0.1
96,15,2.0,Expected,0.2
96,16,5.0,Expected,0.2
96,17,2.0,Expected,1.2000000000000002
96,18,5.0,Expected,0.0
96,19,5.0,Expected,0.0
96,20,4.0,Expected,0.1
96,21,4.0,Expected,0.1
96,22,5.0,Expected,0.2
96,23,5.0,Expected,0.2
96,24,3.0,Expected,0.0
97,1,4.0,Expected,0.30000000000000004
97,2,5.0,Expected,0.4
97,3,5.0,Expected,0.4
97,4,3.0,Expected,0.2
97,5,5.0,Expected,0.4
97,6,5.0,Expected,0.1
97,7,4.0,Expected,0.0
97,8,3.0,Expected,0.3
97,9,3.0,Expected,0.0
97,10,4.0,Expected,0.1
97,11,3.0,Expected,0.0
97,12,3.0,Expected,0.0
97,13,3.0,Expected,0.0
97,14,3.0,Expected,0.0
97,15,4.0,Expected,0.1
97,16,4.0,Expected,0.1
97,17,3.0,Expected,0.8
97,18,3.0,Expected,1.0
97,19,5.0,Expected,0.0
97,20,5.0,Expected,0.2
97,21,3.0,Expected,0.0
97,22,2.0,Expected,0.3
97,23,2.0,Expected,0.3
97,24,3.0,Expected,0.0
98,1,4.0,Expected,0.30000000000000004
98,2,4.0,Expected,0.30000000000000004
98,3,3.0,Expected,0.2
98,4,3.0,Expected,0.2
98,5,5.0,Expected,0.4
98,6,2.0,Expected,0.4
98,7,5.0,Expected,0.1
98,8,5.0,Expected,0.1
98,9,3.0,Expected,0.0
98,10,2.0,Expected,0.2
98,11,2.0,Expected,0.3
98,12,3.0,Expected,0.0
98,13,3.0,Expected,0.0
98,14,2.0,Expected,0.2
98,15,3.0,Expected,0.0
98,16,2.0,Expected,0.2
98,17,5.0,Expected,0.0
98,18,4.0,Expected,0.5
98,19,4.0,Expected,0.6
98,20,3.0,Expected,0.0
98,21,2.0,Expected,0.4
98,22,5.0,Expected,0.2
98,23,5.0,Expected,0.2
98,24,2.0,Expected,0.3
99,1,2.0,Expected,0.1
99,2,3.0,Expected,0.2
99,3,2.0,Expected,0.1
99,4,4.0,Expected,0.30000000000000004
99,5,4.0,Expected,0.30000000000000004
99,6,4.0,Expected,0.0
99,7,5.0,Expected,0.1
99,8,2.0,Expected,0.6
99,9,3.0,Expected,0.0
99,10,4.0,Expected,0.1
99,11,5.0,Expected,0.2
99,12,5.0,Expected,0.2
99,13,3.0,Expected,0.0
99,14,5.0,Expected,0.2
99,15,5.0,Expected,0.2
99,16,5.0,Expected,0.2
99,17,3.0,Expected,0.8
99,18,5.0,Expected,0.0
99,19,2.0,Expected,1.7999999999999998
99,20,4.0,Expected,0.1
99,21,2.0,Expected,0.4
99,22,2.0,Expected,0.3
99,23,5.0,Expected,0.2
99,24,3.0,Expected,0.0
100,1,3.0,Expected,0.2
100,2,4.0,Expected,0.30000000000000004
100,3,5.0,Expected,0.4
100,4,3.0,Expected,0.2
100,5,2.0,Expected,0.1
100,6,4.0,Expected,0.0
100,7,5.0,Expected,0.1
100,8,4.0,Expected,0.0
100,9,3.0,Expected,0.0
100,10,4.0,Expected,0.1
100,11,5.0,Expected,0.2
100,12,4.0,Expected,0.1
100,13,2.0,Expected,0.2
100,14,2.0,Expected,0.2
100,15,3.0,Expected,0.0
100,16,4.0,Expected,0.1
100,17,2.0,Expected,1.2000000000000002
100,18,3.0,Expected,1.0
100,19,3.0,Expected,1.2
100,20,4.0,Expected,0.1
100,21,5.0,Expected,0.2
100,22,2.0,Expected,0.3
100,23,2.0,Expected,0.3
100,24,4.0,Expected,0.1
101,1,3.0,Expected,0.2
101,2,2.0,Expected,0.1
101,3,5.0,Expected,0.4
101,4,5.0,Expected,0.4
101,5,4.0,Expected,0.30000000000000004
101,6,5.0,Expected,0.1
101,7,3.0,Expected,0.4
101,8,3.0,Expected,0.3
101,9,3.0,Expected,0.0
101,10,3.0,Expected,0.0
101,11,3.0,Expected,0.0
101,12,4.0,Expected,0.1
101,13,5.0,Expected,0.2
101,14,3.0,Expected,0.0
101,15,2.0,Expected,0.2
101,16,4.0,Expected,0.1
101,17,3.0,Expected,0.8
101,18,5.0,Expected,0.0
101,19,4.0,Expected,0.6
101,20,5.0,Expected,0.2
101,21,2.0,Expected,0.4
101,22,5.0,Expected,0.2
101,23,2.0,Expected,0.3
101,24,5.0,Expected,0.2
102,1,4.0,Expected,0.30000000000000004
102,2,2.0,Expected,0.1
102,3,2.0,Expected,0.1
102,4,3.0,Expected,0.2
102,5,4.0,Expected,0.30000000000000004
102,6,4.0,Expected,0.0
102,7,2.0,Expected,0.8
102,8,2.0,Expected,0.6
102,9,3.0,Expected,0.0
102,10,2.0,Expected,0.2
102,11,3.0,Expected,0.0
102,12,4.0,Expected,0.1
102,13,3.0,Expected,0.0
102,14,5.0,Expected,0.2
102,15,5.0,Expected,0.2
102,16,5.0,Expected,0.2
102,17,4.0,Expected,0.4
102,18,3.0,Expected,1.0
102,19,5.0,Expected,0.0
102,20,2.0,Expected,0.5
102,21,4.0,Expected,0.1
102,22,2.0,Expected,0.3
102,23,5.0,Expected,0.2
102,24,3.0,Expected,0.0
103,1,3.0,Expected,0.2
103,2,3.0,Expected,0.2
103,3,2.0,Expected,0.1
103,4,3.0,Expected,0.2
103,5,3.0,Expected,0.2
103,6,5.0,Expected,0.1
103,7,4.0,Expected,0.0
103,8,5.0,Expected,0.1
103,9,2.0,Expected,0.2
103,10,5.0,Expected,0.2
103,11,3.0,Expected,0.0
103,12,3.0,Expected,0.0
103,13,2.0,Expected,0.2
103,14,5.0,Expected,0.2
103,15,3.0,Expected,0.0
103,16,5.0,Expected,0.2
103,17,3.0,Expected,0.8
103,18,3.0,Expected,1.0
103,19,4.0,Expected,0.6
103,20,5.0,Expected,0.2
103,21,3.0,Expected,0.0
103,22,2.0,Expected,0.3
103,23,3.0,Expected,0.0
103,24,3.0,Expected,0.0
104,1,3.0,Expected,0.2
104,2,4.0,Expected,0.30000000000000004
104,3,3.0,Expected,0.2
104,4,2.0,Expected,0.1
104,5,3.0,Expected,0.2
104,6,4.0,Expected,0.0
104,7,5.0,Expected,0.1
104,8,4.0,Expected,0.0
104,9,5.0,Expected,0.2
104,10,2.0,Expected,0.2
104,11,3.0,Expected,0.0
104,12,3.0,Expected,0.0
104,13,2.0,Expected,0.2
104,14,5.0,Expected,0.2
104,15,5.0,Expected,0.2
104,16,2.0,Expected,0.2
104,17,4.0,Expected,0.4
104,18,4.0,Expected,0.5
104,19,3.0,Expected,1.2
104,20,5.0,Expected,0.2
104,21,5.0,Expected,0.2
104,22,2.0,Expected,0.3
104,23,3.0,Expected,0.0
104,24,3.0,Expected,0.0
105,1,3.0,Expected,0.2
105,2,4.0,Expected,0.30000000000000004
105,3,4.0,Expected,0.30000000000000004
105,4,3.0,Expected,0.2
105,5,2.0,Expected,0.1
105,6,4.0,Expected,0.0
105,7,5.0,Expected,0.1
105,8,3.0,Expected,0.3
105,9,5.0,Expected,0.2
105,10,4.0,Expected,0.1
105,11,3.0,Expected,0.0
105,12,5.0,Expected,0.2
105,13,5.0,Expected,0.2
105,14,3.0,Expected,0.0
105,15,3.0,Expected,0.0
105,16,2.0,Expected,0.2
105,17,2.0,Expected,1.2000000000000002
105,18,2.0,Expected,1.5
105,19,2.0,Expected,1.7999999999999998
105,20,2.0,Expected,0.5
105,21,2.0,Expected,0.4
105,22,2.0,Expected,0.3
105,23,5.0,Expected,0.2
105,24,4.0,Expected,0.1
106,1,5.0,Expected,0.4
106,2,2.0,Expected,0.1
106,3,5.0,Expected,0.4
106,4,3.0,Expected,0.2
106,5,5.0,Expected,0.4
106,6,3.0,Expected,0.2
106,7,5.0,Expected,0.1
106,8,2.0,Expected,0.6
106,9,2.0,Expected,0.2
106,10,4.0,Expected,0.1
106,11,4.0,Expected,0.1
106,12,5.0,Expected,0.2
106,13,5.0,Expected,0.2
106,14,2.0,Expected,0.2
106,15,3.0,Expected,0.0
106,16,2.0,Expected,0.2
106,17,5.0,Expected,0.0
106,18,5.0,Expected,0.0
106,19,2.0,Expected,1.7999999999999998
106,20,4.0,Expected,0.1
106,21,3.0,Expected,0.0
106,22,5.0,Expected,0.2
106,23,2.0,Expected,0.3
106,24,3.0,Expected,0.0
107,1,4.0,Expected,0.30000000000000004
107,2,2.0,Expected,0.1
107,3,2.0,Expected,0.1
107,4,2.0,Expected,0.1
107,5,2.0,Expected,0.1
107,6,2.0,Expected,0.4
107,7,5.0,Expected,0.1
107,8,3.0,Expected,0.3
107,9,3.0,Expected,0.0
107,10,4.0,Expected,0.1
107,11,2.0,Expected,0.3
107,12,4.0,Expected,0.1
107,13,2.0,Expected,0.2
107,14,3.0,Expected,0.0
107,15,2.0,Expected,0.2
107,16,3.0,Expected,0.0
107,17,2.0,Expected,1.2000000000000002
107,18,2.0,Expected,1.5
107,19,3.0,Expected,1.2
107,20,4.0,Expected,0.1
107,21,5.0,Expected,0.2
107,22,3.0,Expected,0.0
107,23,5.0,Expected,0.2
107,24,3.0,Expected,0.13333333333333322
108,1,3.0,Expected,0.2
108,2,3.0,Expected,0.2
108,3,4.0,Expected,0.30000000000000004
108,4,5.0,Expected,0.4
108,5,4.0,Expected,0.30000000000000004
108,6,3.0,Expected,0.2
108,7,2.0,Expected,0.8
108,8,4.0,Expected,0.0
108,9,5.0,Expected,0.2
108,10,3.0,Expected,0.0
108,11,2.0,Expected,0.3
108,12,3.0,Expected,0.0
108,13,5.0,Expected,0.2
108,14,3.0,Expected,0.0
108,15,4.0,Expected,0.1
108,16,3.0,Expected,0.0
108,17,5.0,Expected,0.0
108,18,2.0,Expected,1.5
108,19,2.0,Expected,1.7999999999999998
108,20,4.0,Expected,0.1
108,21,4.0,Expected,0.1
108,22,3.0,Expected,0.0
108,23,2.0,Expected,0.3
108,24,4.0,Expected,0.1
109,1,3.0,Expected,0.2
109,2,2.0,Expected,0.1
109,3,5.0,Expected,0.4
109,4,2.0,Expected,0.1
109,5,2.0,Expected,0.1
109,6,4.0,Expected,0.0
109,7,4.0,Expected,0.0
109,8,2.0,Expected,0.6
109,9,3.0,Expected,0.0
109,10,5.0,Expected,0.2
109,11,2.0,Expected,0.3
109,12,4.0,Expected,0.1
109,13,3.0,Expected,0.0
109,14,2.0,Expected,0.2
109,15,5.0,Expected,0.2
109,16,4.0,Expected,0.1
109,17,3.0,Expected,0.8
109,18,4.0,Expected,0.5
109,19,4.0,Expected,0.6
109,20,3.0,Expected,0.0
109,21,3.0,Expected,0.0
109,22,3.0,Expected,0.0
109,23,4.0,Expected,0.1
109,24,4.0,Expected,0.1
110,1,5.0,Expected,0.4
110,2,2.0,Expected,0.1
110,3,4.0,Expected,0.30000000000000004
110,4,3.0,Expected,0.2
110,5,5.0,Expected,0.4
110,6,4.0,Expected,0.0
110,7,4.0,Expected,0.0
110,8,5.0,Expected,0.1
110,9,3.0,Expected,0.0
110,10,5.0,Expected,0.2
110,11,3.0,Expected,0.0
110,12,3.0,Expected,0.0
110,13,5.0,Expected,0.2
110,14,3.0,Expected,0.0
110,15,3.0,Expected,0.0
110,16,2.0,Expected,0.2
110,17,4.0,Expected,0.4
110,18,4.0,Expected,0.5
110,19,2.0,Expected,1.7999999999999998
110,20,2.0,Expected,0.5
110,21,2.0,Expected,0.4
110,22,3.0,Expected,0.0
110,23,2.0,Expected,0.3
110,24,5.0,Expected,0.2
111,1,5.0,Expected,0.4
111,2,2.0,Expected,0.1
111,3,2.0,Expected,0.1
111,4,4.0,Expected,0.30000000000000004
111,5,5.0,Expected,0.4
111,6,3.0,Expected,0.2
111,7,4.0,Expected,0.0
111,8,2.0,Expected,0.6
111,9,5.0,Expected,0.2
111,10,2.0,Expected,0.2
111,11,3.0,Expected,0.0
111,12,5.0,Expected,0.2
111,13,2.0,Expected,0.2
111,14,2.0,Expected,0.2
111,15,4.0,Expected,0.1
111,16,3.0,Expected,0.0
111,17,2.0,Expected,1.2000000000000002
111,18,5.0,Expected,0.0
111,19,3.0,Expected,1.2
111,20,5.0,Expected,0.2
111,21,2.0,Expected,0.4
111,22,3.0,Expected,0.0
111,23,3.0,Expected,0.0
111,24,3.0,Expected,0.0
112,1,5.0,Expected,0.4
112,2,4.0,Expected,0.30000000000000004
112,3,3.0,Expected,0.2
112,4,3.0,Expected,0.2
112,5,4.0,Expected,0.30000000000000004
112,6,4.0,Expected,0.0
112,7,3.0,Expected,0.4
112,8,2.0,Expected,0.6
112,9,3.0,Expected,0.0
112,10,4.0,Expected,0.1
112,11,3.0,Expected,0.0
112,12,3.0,Expected,0.0
112,13,5.0,Expected,0.2
112,14,3.0,Expected,0.0
112,15,4.0,Expected,0.1
112,16,5.0,Expected,0.2
112,17,2.0,Expected,1.2000000000000002
112,18,5.0,Expected,0.0
112,19,5.0,Expected,0.0
112,20,3.0,Expected,0.0
112,21,5.0,Expected,0.2
112,22,3.0,Expected,0.0
112,23,4.0,Expected,0.1
112,24,2.0,Expected,0.3
113,1,5.0,Expected,0.4
113,2,3.0,Expected,0.2
113,3,4.0,Expected,0.30000000000000004
113,4,5.0,Expected,0.4
113,5,3.0,Expected,0.2
113,6,3.0,Expected,0.2
113,7,4.0,Expected,0.0
113,8,5.0,Expected,0.1
113,9,2.0,Expected,0.2
113,10,5.0,Expected,0.2
113,11,4.0,Expected,0.1
113,12,3.0,Expected,0.0
113,13,5.0,Expected,0.2
113,14,3.0,Expected,0.0
113,15,3.0,Expected,0.0
113,16,2.0,Expected,0.2
113,17,2.0,Expected,1.2000000000000002
113,18,2.0,Expected,1.5
113,19,4.0,Expected,0.6
113,20,3.0,Expected,0.0
113,21,2.0,Expected,0.4
113,22,5.0,Expected,0.2
113,23,2.0,Expected,0.3
113,24,5.0,Expected,0.2
114,1,4.0,Expected,0.30000000000000004
114,2,3.0,Expected,0.2
114,3,3.0,Expected,0.2
114,4,3.0,Expected,0.2
114,5,3.0,Expected,0.2
114,6,4.0,Expected,0.0
114,7,4.0,Expected,0.0
114,8,4.0,Expected,0.0
114,9,5.0,Expected,0.2
114,10,3.0,Expected,0.0
114,11,3.0,Expected,0.0
114,12,3.0,Expected,0.0
114,13,3.0,Expected,0.0
114,14,5.0,Expected,0.2
114,15,4.0,Expected,0.1
114,16,2.0,Expected,0.2
114,17,5.0,Expected,0.0
114,18,4.0,Expected,0.5
114,19,5.0,Expected,0.0
114,20,3.0,Expected,0.0
114,21,3.0,Expected,0.0
114,22,2.0,Expected,0.3
114,23,4.0,Expected,0.1
114,24,4.0,Expected,0.1
115,1,4.0,Expected,0.30000000000000004
115,2,4.0,Expected,0.30000000000000004
115,3,5.0,Expected,0.4
115,4,2.0,Expected,0.1
115,5,2.0,Expected,0.1
115,6,4.0,Expected,0.0
115,7,4.0,Expected,0.0
115,8,5.0,Expected,0.1
115,9,5.0,Expected,0.2
115,10,2.0,Expected,0.2
115,11,3.0,Expected,0.0
115,12,2.0,Expected,0.3
115,13,5.0,Expected,0.2
115,14,3.0,Expected,0.0
115,15,5.0,Expected,0.2
115,16,3.0,Expected,0.0
115,17,5.0,Expected,0.0
115,18,3.0,Expected,1.0
115,19,3.0,Expected,1.2
115,20,5.0,Expected,0.2
115,21,4.0,Expected,0.1
115,22,4.0,Expected,0.1
115,23,2.0,Expected,0.3
115,24,5.0,Expected,0.2
116,1,5.0,Expected,0.4
116,2,3.0,Expected,0.2
116,3,3.0,Expected,0.2
116,4,2.0,Expected,0.1
116,5,4.0,Expected,0.30000000000000004
116,6,2.0,Expected,0.4
116,7,2.0,Expected,0.8
116,8,2.0,Expected,0.6
116,9,5.0,Expected,0.2
116,10,4.0,Expected,0.1
116,11,5.0,Expected,0.2
116,12,2.0,Expected,0.3
116,13,2.0,Expected,0.2
116,14,5.0,Expected,0.2
116,15,5.0,Expected,0.2
116,16,5.0,Expected,0.2
116,17,2.0,Expected,1.2000000000000002
116,18,5.0,Expected,0.0
116,19,2.0,Expected,1.7999999999999998
116,20,4.0,Expected,0.1
116,21,5.0,Expected,0.2
116,22,3.0,Expected,0.0
116,23,4.0,Expected,0.1
116,24,3.0,Expected,0.0
117,1,4.0,Expected,0.30000000000000004
117,2,4.0,Expected,0.30000000000000004
117,3,2.0,Expected,0.1
117,4,3.0,Expected,0.2
117,5,2.0,Expected,0.1
117,6,3.0,Expected,0.2
117,7,4.0,Expected,0.0
117,8,4.0,Expected,0.0
117,9,4.0,Expected,0.1
117,10,3.0,Expected,0.0
117,11,5.0,Expected,0.2
117,12,5.0,Expected,0.2
117,13,3.0,Expected,0.0
117,14,5.0,Expected,0.2
117,15,5.0,Expected,0.2
117,16,4.0,Expected,0.1
117,17,5.0,Expected,0.0
117,18,3.0,Expected,1.0
117,19,5.0,Expected,0.0
117,20,4.0,Expected,0.1
117,21,3.0,Expected,0.0
117,22,3.0,Expected,0.0
117,23,4.0,Expected,0.1
117,24,2.0,Expected,0.3
118,1,3.0,Expected,0.2
118,2,4.0,Expected,0.30000000000000004
118,3,3.0,Expected,0.2
118,4,2.0,Expected,0.1
118,5,2.0,Expected,0.1
118,6,5.0,Expected,0.1
118,7,5.0,Expected,0.1
118,8,2.0,Expected,0.6
118,9,4.0,Expected,0.1
118,10,3.0,Expected,0.0
118,11,2.0,Expected,0.3
118,12,2.0,Expected,0.3
118,13,4.0,Expected,0.1
118,14,2.0,Expected,0.2
118,15,4.0,Expected,0.1
118,16,5.0,Expected,0.2
118,17,3.0,Expected,0.8
118,18,2.0,Expected,1.5
118,19,4.0,Expected,0.6
118,20,4.0,Expected,0.1
118,21,2.0,Expected,0.4
118,22,5.0,Expected,0.2
118,23,4.0,Expected,0.1
118,24,5.0,Expected,0.2
119,1,4.0,Expected,0.30000000000000004
119,2,2.0,Expected,0.1
119,3,5.0,Expected,0.4
119,4,5.0,Expected,0.4
119,5,2.0,Expected,0.1
119,6,5.0,Expected,0.1
119,7,5.0,Expected,0.1
119,8,3.0,Expected,0.3
119,9,2.0,Expected,0.2
119,10,3.0,Expected,0.0
119,11,5.0,Expected,0.2
119,12,4.0,Expected,0.1
119,13,2.0,Expected,0.2
119,14,3.0,Expected,0.0
119,15,5.0,Expected,0.2
119,16,5.0,Expected,0.2
119,17,5.0,Expected,0.0
119,18,2.0,Expected,1.5
119,19,2.0,Expected,1.7999999999999998
119,20,3.0,Expected,0.0
119,21,4.0,Expected,0.1
119,22,3.0,Expected,0.0
119,23,2.0,Expected,0.3
119,24,5.0,Expected,0.2
120,1,3.0,Expected,0.2
120,2,3.0,Expected,0.2
120,3,4.0,Expected,0.30000000000000004
120,4,4.0,Expected,0.30000000000000004
120,5,2.0,Expected,0.1
120,6,4.0,Expected,0.0
120,7,2.0,Expected,0.8
120,8,2.0,Expected,0.6
120,9,2.0,Expected,0.2
120,10,5.0,Expected,0.2
120,11,5.0,Expected,0.2
120,12,5.0,Expected,0.2
120,13,5.0,Expected,0.2
120,14,4.0,Expected,0.1
120,15,3.0,Expected,0.0
120,16,2.0,Expected,0.2
120,17,5.0,Expected,0.0
120,18,5.0,Expected,0.0
120,19,3.0,Expected,1.2
120,20,2.0,Expected,0.5
120,21,4.0,Expected,0.1
120,22,4.0,Expected,0.1
120,23,5.0,Expected,0.2
120,24,4.0,Expected,0.1
121,1,2.0,Expected,0.1
121,2,3.0,Expected,0.2
121,3,3.0,Expected,0.2
121,4,5.0,Expected,0.4
121,5,5.0,Expected,0.4
121,6,5.0,Expected,0.1
121,7,2.0,Expected,0.8
121,8,4.0,Expected,0.0
121,9,5.0,Expected,0.2
121,10,5.0,Expected,0.2
121,11,3.0,Expected,0.0
121,12,5.0,Expected,0.2
121,13,5.0,Expected,0.2
121,14,3.0,Expected,0.0
121,15,2.0,Expected,0.2
121,16,4.0,Expected,0.1
121,17,3.0,Expected,0.8
121,18,5.0,Expected,0.0
121,19,2.0,Expected,1.7999999999999998
121,20,2.0,Expected,0.5
121,21,3.0,Expected,0.0
121,22,4.0,Expected,0.1
121,23,4.0,Expected,0.1
121,24,3.0,Expected,0.0
122,1,4.0,Expected,0.30000000000000004
122,2,2.0,Expected,0.1
122,3,2.0,Expected,0.1
122,4,5.0,Expected,0.4
122,5,2.0,Expected,0.1
122,6,3.0,Expected,0.2
122,7,2.0,Expected,0.8
122,8,3.0,Expected,0.3
122,9,3.0,Expected,0.0
122,10,2.0,Expected,0.2
122,11,3.0,Expected,0.0
122,12,5.0,Expected,0.2
122,13,5.0,Expected,0.2
122,14,2.0,Expected,0.2
122,15,3.0,Expected,0.0
122,16,3.0,Expected,0.0
122,17,2.0,Expected,1.2000000000000002
122,18,3.0,Expected,1.0
122,19,4.0,Expected,0.6
122,20,5.0,Expected,0.2
122,21,3.0,Expected,0.0
122,22,5.0,Expected,0.2
122,23,3.0,Expected,0.0
122,24,5.0,Expected,0.2
123,1,3.0,Expected,0.2
123,2,2.0,Expected,0.1
123,3,4.0,Expected,0.30000000000000004
123,4,5.0,Expected,0.4
123,5,3.0,Expected,0.2
123,6,5.0,Expected,0.1
123,7,4.0,Expected,0.0
123,8,4.0,Expected,0.0
123,9,2.0,Expected,0.2
123,10,3.0,Expected,0.0
123,11,3.0,Expected,0.0
123,12,3.0,Expected,0.0
123,13,2.0,Expected,0.2
123,14,3.0,Expected,0.0
123,15,4.0,Expected,0.1
123,16,2.0,Expected,0.2
123,17,4.0,Expected,0.4
123,18,3.0,Expected,1.0
123,19,2.0,Expected,1.7999999999999998
123,20,3.0,Expected,0.0
123,21,2.0,Expected,0.4
123,22,3.0,Expected,0.0
123,23,3.0,Expected,0.0
123,24,5.0,Expected,0.2
124,1,3.0,Expected,0.2
124,2,3.0,Expected,0.2
124,3,4.0,Expected,0.30000000000000004
124,4,4.0,Expected,0.30000000000000004
124,5,4.0,Expected,0.30000000000000004
124,6,2.0,Expected,0.4
124,7,5.0,Expected,0.1
124,8,4.0,Expected,0.0
124,9,4.0,Expected,0.1
124,10,4.0,Expected,0.1
124,11,2.0,Expected,0.3
124,12,2.0,Expected,0.3
124,13,5.0,Expected,0.2
124,14,2.0,Expected,0.2
124,15,4.0,Expected,0.1
124,16,2.0,Expected,0.2
124,17,5.0,Expected,0.0
124,18,3.0,Expected,1.0
124,19,3.0,Expected,1.2
124,20,5.0,Expected,0.2
124,21,2.0,Expected,0.4
124,22,5.0,Expected,0.2
124,23,4.0,Expected,0.1
124,24,2.0,Expected,0.3
125,1,4.0,Expected,0.30000000000000004
125,2,2.0,Expected,0.1
125,3,4.0,Expected,0.30000000000000004
125,4,3.0,Expected,0.2
125,5,4.0,Expected,0.30000000000000004
125,6,4.0,Expected,0.0
125,7,2.0,Expected,0.8
125,8,4.0,Expected,0.0
125,9,3.0,Expected,0.0
125,10,3.0,Expected,0.0
125,11,4.0,Expected,0.1
125,12,4.0,Expected,0.1
125,13,4.0,Expected,0.1
125,14,2.0,Expected,0.2
125,15,5.0,Expected,0.2
125,16,5.0,Expected,0.2
125,17,2.0,Expected,1.2000000000000002
125,18,5.0,Expected,0.0
125,19,4.0,Expected,0.6
125,20,2.0,Expected,0.5
125,21,2.0,Expected,0.4
125,22,3.0,Expected,0.0
125,23,4.0,Expected,0.1
125,24,3.0,Expected,0.0
126,1,5.0,Expected,0.4
126,2,2.0,Expected,0.1
126,3,5.0,Expected,0.4
126,4,2.0,Expected,0.1
126,5,4.0,Expected,0.30000000000000004
126,6,3.0,Expected,0.2
126,7,3.0,Expected,0.4
126,8,3.0,Expected,0.3
126,9,4.0,Expected,0.1
126,10,4.0,Expected,0.1
126,11,3.0,Expected,0.0
126,12,5.0,Expected,0.2
126,13,4.0,Expected,0.1
126,14,4.0,Expected,0.1
126,15,3.0,Expected,0.0
126,16,5.0,Expected,0.2
126,17,5.0,Expected,0.0
126,18,4.0,Expected,0.5
126,19,5.0,Expected,0.0
126,20,4.0,Expected,0.1
126,21,4.0,Expected,0.1
126,22,4.0,Expected,0.1
126,23,3.0,Expected,0.0
126,24,5.0,Expected,0.2
127,1,3.0,Expected,0.2
127,2,3.0,Expected,0.2
127,3,4.0,Expected,0.30000000000000004
127,4,3.0,Expected,0.2
127,5,2.0,Expected,0.1
127,6,4.0,Expected,0.0
127,7,3.0,Expected,0.4
127,8,4.0,Expected,0.0
127,9,2.0,Expected,0.2
